STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726050,14745, 20131210,   27.6,24,   25.5,24, 1011.1,21,  998.2,24,   7.7,24,   3.5,22,   9.9, 999.9,   32.0 ,  23.0 , 0.18G,  1.2, 001000,
726050,14745, 20131211,   21.5,24,   12.1,24, 1017.4,24, 1004.2,24,   9.6,24,   5.7,24,  15.0,  20.0,   32.0 ,   7.0 , 0.03G,  1.2, 001000,
726050,14745, 20131212,   16.4,24,    5.7,24, 1022.0,24, 1008.7,24,   9.7,24,   5.3,24,  11.1, 999.9,   30.0 ,   3.0 , 0.01G,  2.0, 101000,
726050,14745, 20131213,   12.9,24,    5.3,24, 1017.7,21, 1004.0,24,   8.9,24,   4.5,24,   9.9, 999.9,   24.1 ,   1.0 , 0.02B,  2.0, 101000,
726050,14745, 20131214,    7.5,24,   -5.8,24, 1032.6,23, 1019.0,24,   9.7,24,   4.5,24,   8.9, 999.9,   24.1 ,   1.0 , 0.01B,  2.0, 001000,
726050,14745, 20131215,   16.6,24,   12.8,24, 1009.6, 7,  998.3,24,   3.0,24,   7.6,24,  14.0,  21.0,   28.0 ,   1.9 , 0.83G,  2.0, 101000,
726050,14745, 20131216,   17.1,24,    7.3,24, 1010.1,24,  997.0,24,  10.0,24,   7.3,24,  19.0,  27.0,   28.0 ,  -0.9 , 0.05G, 11.0, 000000,
726050,14745, 20131217,    5.1,24,   -3.4,24, 1023.3,19, 1009.5,24,   7.9,24,   3.6,24,   8.9, 999.9,   24.1 , -13.0 , 0.00G,  9.8, 101000,
726050,14745, 20131218,   19.2,24,   12.7,24, 1014.5,20, 1001.8,24,   8.5,24,   5.9,24,  11.1, 999.9,   30.9*,  12.0*, 0.33G,  9.1, 101000,
726050,14745, 20131219,   27.0,24,   18.5,24, 1016.1,23, 1003.0,24,   9.6,24,   4.8,24,  11.1,  18.1,   39.0 ,  10.0 , 0.00G, 11.8, 000000,
726050,14745, 20131220,   30.0,24,   24.9,24, 1017.0,24, 1003.9,24,   9.0,24,   1.9,24,   8.0, 999.9,   39.0 ,  19.9 , 0.00G, 11.0, 010000,
726050,14745, 20131221,   36.2,24,   33.3,24, 1012.5,24,  999.6,24,   5.8,24,   0.8,24,   5.1, 999.9,   48.9 ,  24.1 , 0.01G,  9.8, 010000,
726050,14745, 20131222,   34.6,24,   34.2,24, 1011.7, 5,  999.1,24,   2.2,24,   2.6,24,   9.9,  15.9,   48.9 ,  32.0 , 0.07G,  9.1, 111000,
726050,14745, 20131223,   31.1,24,   30.7,24, 1016.7, 7, 1004.1,24,   2.9,24,   2.3,24,   6.0, 999.9,   39.0 ,  30.0 , 0.06G,  5.9, 011000,
726050,14745, 20131224,   30.5,24,   22.3,24, 1019.5,22, 1006.3,24,   8.7,24,   5.7,24,  11.1,  19.0,   35.1 ,  27.0 , 0.38G,  5.1, 010000,
726050,14745, 20131225,   15.5,24,    1.5,24, 1028.4,24, 1015.1,24,  10.0,24,   7.8,24,  13.0,  22.9,   34.0 ,   6.1 , 0.00G,  5.1, 000000,
726050,14745, 20131226,   16.0,24,   10.1,24, 1028.8,18, 1014.7,24,   6.8,24,   0.9,24,   5.1, 999.9,   24.1 ,   6.1 , 0.00G,  3.9, 101000,
726050,14745, 20131227,   14.4,24,    8.7,24, 1022.7,24, 1009.4,24,   8.3,24,   2.5,24,   9.9, 999.9,   33.1 ,   1.0 , 0.09G,  3.9, 000000,
726050,14745, 20131228,   25.7,24,   19.2,24, 1019.5,24, 1006.3,24,   9.2,24,   2.5,24,   8.9, 999.9,   43.0 ,   1.0 , 0.00G,  5.9, 000000,
726050,14745, 20131229,   29.4,24,   26.5,24, 1014.8,22, 1001.2,24,   5.7,24,   1.6,24,   8.9, 999.9,   43.0 ,   9.0 , 0.00G,  5.9, 010000,
726050,14745, 20131230,   31.1,24,   27.0,24, 1010.3,17,  994.0,24,   6.8,24,   6.7,24,  15.0,  22.9,   36.0 ,  18.0 , 1.03G,  5.9, 111000,
726050,14745, 20131231,   10.3,24,   -0.3,24, 1020.3,24, 1007.0,24,  10.0,24,   3.3,24,   8.9, 999.9,   19.0*,   1.0*, 0.00G,  7.1, 000000,
726050,14745, 20140101,   13.5,24,    4.5,24, 1024.1,24, 1010.7,24,  10.0,24,   5.4,24,  13.0,  21.0,   23.0 ,   1.0 , 0.00G,  7.1, 000000,
726050,14745, 20140102,    8.8,24,    3.7,24, 1027.8,11, 1012.8,24,   4.0,24,   4.7,24,  14.0,  20.0,   23.0 ,   1.0 , 0.09G,  7.1, 001000,
726050,14745, 20140103,    2.4,24,   -5.7,24, 1017.2,18, 1002.3,24,   4.5,24,  10.7,24,  21.0,  25.1,   12.9 ,  -0.9 , 0.51G,  7.1, 001000,
726050,14745, 20140104,   -0.1,24,  -11.7,24, 1028.8,24, 1015.2,24,  10.0,24,   3.4,24,  11.1, 999.9,   21.0 , -17.0 , 0.02G, 11.8, 000000,
726050,14745, 20140105,   12.7,24,    3.1,24, 1024.5,23, 1011.1,24,   9.4,24,   0.9,24,   4.1, 999.9,   34.0 , -17.0 , 0.00G, 11.8, 000000,
726050,14745, 20140106,   34.7,24,   33.1,24, 1001.6,15,  991.7,24,   2.8,24,   3.1,24,  22.9,  32.1,   50.0*,  30.0*, 0.44G, 11.8, 111000,
726050,14745, 20140107,   15.8,24,   -0.7,24, 1006.0,24,  992.8,24,  10.0,24,  12.6,24,  17.1,  28.9,   33.1*,   3.9*, 0.67G, 11.0, 000000,
726050,14745, 20140108,    8.9,24,   -7.0,24, 1025.2,24, 1011.7,24,  10.0,24,   6.7,24,  12.0,  15.0,   26.1 ,   3.0 , 0.00G,  9.1, 000000,
726050,14745, 20140109,   14.0,24,    1.8,24, 1032.6,24, 1019.1,24,  10.0,24,   4.3,24,  15.9,  22.0,   26.1 ,   0.0 , 0.00G,  9.1, 000000,
726050,14745, 20140110,    9.5,24,    5.6,24, 1033.3,20, 1019.7,24,   7.2,24,   0.4,24,   2.9, 999.9,   26.1 ,  -2.0 , 0.00G,  9.1, 001000,
726050,14745, 20140111,   27.2,24,   25.7,24, 1014.1,12, 1002.8,24,   3.0,24,   1.3,24,   7.0, 999.9,   35.1*,  17.1*, 0.13G,  9.1, 111000,
726050,14745, 20140112,   41.2,24,   31.6,24,  999.0,20,  984.4,24,   7.7,24,   9.3,24,  17.1,  28.0,   48.0 ,  24.1 , 0.37G,  9.8, 110000,
726050,14745, 20140113,   36.1,24,   23.6,24, 1015.5,24, 1002.6,24,  10.0,24,   5.7,24,  11.1,  18.1,   48.0 ,  21.9 , 0.00G,  9.1, 000000,
726050,14745, 20140114,   41.5,24,   37.1,24, 1010.5,17,  996.5,24,   7.4,24,   4.7,24,   8.9, 999.9,   44.1*,  37.0*, 0.00G,  7.9, 110000,
726050,14745, 20140115,   35.6,24,   32.1,24, 1011.6,17,  998.3,24,   6.4,24,   2.6,24,   8.0, 999.9,   44.1 ,  25.0 , 0.60G,  7.9, 110000,
726050,14745, 20140116,   30.2,24,   28.8,24, 1012.4,21,  999.5,24,   4.6,24,   0.8,24,   5.1, 999.9,   44.1 ,  25.0 , 0.00G,  7.1, 000000,
726050,14745, 20140117,   34.8,24,   29.0,24, 1013.1,17, 1000.1,24,   4.5,24,   2.5,24,   8.0, 999.9,   41.0 ,  25.0 , 0.00G,  7.1, 110000,
726050,14745, 20140118,   27.6,24,   25.3,24, 1011.4,18,  997.2,24,   6.0,24,   1.6,24,   6.0, 999.9,   41.0 ,  24.1 , 0.00G,  7.1, 101000,
726050,14745, 20140119,   29.0,24,   25.8,24, 1002.8,17,  990.5,24,   5.0,24,   4.9,24,  13.0,  18.1,   32.0 ,  24.1 , 0.27G,  5.9, 101000,
726050,14745, 20140120,   30.8,24,   22.3,24,  999.6,24,  986.8,24,   9.9,24,   7.7,24,  15.0,  26.0,   37.0 ,  27.0 , 0.06G, 11.0, 001000,
726050,14745, 20140121,    9.8,24,   -3.2,24, 1014.9,24, 1001.7,24,  10.0,24,   8.7,24,  15.0,  22.9,   37.0 ,   1.9 , 0.01G, 11.0, 000000,
726050,14745, 20140122,    6.0,24,   -7.5,24, 1010.9,24,  997.6,24,   9.9,24,   9.7,24,  14.0,  21.0,   14.0 ,  -2.0 , 0.00G,  9.1, 000000,
726050,14745, 20140123,    5.7,24,   -8.7,24, 1014.6,24, 1001.1,24,  10.0,24,   8.4,24,  13.0, 999.9,   16.0 ,  -2.0 , 0.00G,  9.1, 000000,
726050,14745, 20140124,    6.3,24,   -8.2,24, 1021.5,24, 1008.1,24,  10.0,24,   9.3,24,  17.1,  22.9,   16.0 ,  -0.9 , 0.00G,  9.1, 000000,
726050,14745, 20140125,   16.8,24,    4.4,24, 1008.5,24,  995.4,24,   9.7,24,   6.4,24,  14.0,  19.0,   32.0 ,  -0.9 , 0.00G,  7.9, 001000,
726050,14745, 20140126,   17.3,24,    2.2,24, 1001.8,22,  987.5,24,   8.8,24,  10.5,24,  22.0,  28.9,   32.0 ,   9.0 , 0.03G,  7.9, 001000,
726050,14745, 20140127,   21.6,24,    9.6,24, 1006.2,24,  992.8,24,   9.5,24,   6.2,24,  19.0,  29.9,   37.9 ,   8.1 , 0.00G,  7.9, 001000,
726050,14745, 20140128,   13.0,24,   -6.3,24, 1019.6,24, 1006.4,24,  10.0,24,   8.0,24,  17.1,  22.9,   21.0*,   3.9*, 0.01G,  7.9, 000000,
726050,14745, 20140129,   13.8,24,   -3.5,24, 1019.9,24, 1006.5,24,  10.0,24,   3.7,24,   9.9,  21.0,   21.9 ,   1.0 , 0.00G,  7.9, 000000,
726050,14745, 20140130,   13.2,24,   -2.0,24, 1025.2,24, 1011.8,24,  10.0,24,   3.9,24,   9.9, 999.9,   28.0 ,  -4.0 , 0.00G,  7.9, 000000,
726050,14745, 20140131,   23.4,24,   10.6,24, 1019.0,24, 1005.8,24,  10.0,24,   4.8,24,   8.9, 999.9,   37.0 ,  -4.0 , 0.00G,  7.9, 000000,
726050,14745, 20140201,   29.8,24,   18.5,24, 1023.7,24, 1010.6,24,  10.0,24,   1.9,24,   8.9, 999.9,   39.9 ,  17.1 , 0.00G,  7.9, 001000,
